time,open,high,low,close,vol,%,id,timestamp
346.47759576,346.73310634,328.01994006,328.24294381,237761.43094143,-5.1,1519,2014-12-16 00:00:00,
327.87022482,335.54365073,315.52108543,319.87908968,262562.94872151,-2.55,1520,2014-12-17 00:00:00,
320.25597918,325.56325655,303.17455116,310.75826423,318544.2590467,-2.85,1521,2014-12-18 00:00:00,
310.99437664,318.08084839,305.74553313,316.73710072,206345.92068049,1.92,1522,2014-12-19 00:00:00,
316.78349099,329.64841425,314.16353549,328.92318893,204764.97520961,3.85,1523,2014-12-20 00:00:00,
328.88118219,328.88118219,319.01564254,321.60864445,190846.86641799,-2.22,1524,2014-12-21 00:00:00,
321.31308785,335.46457803,319.19730131,333.5716343,167855.78090842,3.72,1525,2014-12-22 00:00:00,
333.20613817,338.55761421,330.0532631,336.11761316,186215.79433193,0.76,1526,2014-12-23 00:00:00,
336.35485371,336.72108699,320.96705843,325.16529329,130375.59953705,-3.26,1527,2014-12-24 00:00:00,
324.40709485,325.68707438,316.50835253,319.37617217,119384.37432227,-1.78,1528,2014-12-25 00:00:00,
319.3156014,333.06631999,316.31109116,327.93551848,147101.76560973,2.68,1529,2014-12-26 00:00:00,
327.69327852,329.69411664,312.2778865,315.83958902,260223.79409445,-3.69,1530,2014-12-27 00:00:00,
315.54776179,318.82790586,310.0437703,317.33791047,112331.25076083,0.47,1531,2014-12-28 00:00:00,
317.64492637,320.69269865,312.09707912,312.18181808,161935.11981967,-1.62,1532,2014-12-29 00:00:00,
312.29669304,314.59119734,308.44093279,310.28374867,130065.02735265,-0.61,1533,2014-12-30 00:00:00,
310.22605267,319.43841104,308.83297823,319.33603908,126699.55399935,2.92,1534,2014-12-31 00:00:00,
319.22605985,319.4338069,312.53803559,312.93389573,90722.17115513,-2.0,1535,2015-01-01 00:00:00,
312.97734202,316.00445658,312.39877265,313.6123271,82960.16501836,0.22,1536,2015-01-02 00:00:00,
314.61919937,316.08856835,277.82629138,277.82629138,243791.36829508,-11.41,1537,2015-01-03 00:00:00,
277.55926096,285.44145323,255.95158284,262.64870363,456979.32511704,-5.46,1538,2015-01-04 00:00:00,
262.99877179,277.71162368,262.99877179,270.63204449,304974.66948013,3.04,1539,2015-01-05 00:00:00,
272.11073881,288.72450486,270.32262681,283.93554902,189510.62497702,4.92,1540,2015-01-06 00:00:00,
284.00057328,297.68525569,279.53182023,288.64842680000004,189507.35153483,1.66,1541,2015-01-07 00:00:00,
291.69366025,296.92,278.88191927,280.80701792,164854.52451667,-2.72,1542,2015-01-08 00:00:00,
280.9778253,289.03099976,277.1785483,284.65106698,171622.61633762,1.37,1543,2015-01-09 00:00:00,
287.00851718,288.21394778,269.72796560000006,272.82738817,183143.04739015,-4.15,1544,2015-01-10 00:00:00,
275.12298159,279.00491102,261.98887075,265.391073,153636.12769372,-2.73,1545,2015-01-11 00:00:00,
265.46139202,272.26309456,263.26229481,267.57281166,165805.56371369,0.82,1546,2015-01-12 00:00:00,
267.50393515,268.66190207,217.82536692,223.98133209,602496.28912521,-16.29,1547,2015-01-13 00:00:00,
224.04931473,224.04931473,163.88333882,176.84175736,730215.10376881,-21.05,1548,2015-01-14 00:00:00,
176.50276368,226.04260376,174.66359597,209.12693389,708263.40914491,18.26,1549,2015-01-15 00:00:00,
209.41539698,221.12555640000002,198.37056758,206.71030529,478422.16636914,-1.16,1550,2015-01-16 00:00:00,
206.59657279,211.05288879,192.226157,197.79746181,284426.36503217,-4.31,1551,2015-01-17 00:00:00,
198.05304749,219.26467487,191.28390417,209.99241232,349177.02515909995,6.17,1552,2015-01-18 00:00:00,
209.54693423,216.84149836,204.06504950000001,212.71065091,281162.62317459,1.29,1553,2015-01-19 00:00:00,
212.50573139,213.93455074,203.46712309999998,209.87823838,260737.17955408,-1.33,1554,2015-01-20 00:00:00,
209.51980635,228.41103401,207.91994425,226.70493624,276086.91263485,8.02,1555,2015-01-21 00:00:00,
226.87581989,237.13054062,225.32479108,232.44530052,347426.81489442,2.53,1556,2015-01-22 00:00:00,
232.65184614,233.60307613,223.55813257,230.70996803,321586.85137671,-0.75,1557,2015-01-23 00:00:00,
230.7724915,248.40919965,227.82632386,246.30496832,289679.89225913,6.76,1558,2015-01-24 00:00:00,
246.38938966,254.09885167,240.75321113,250.71452417,310383.44498364,1.79,1559,2015-01-25 00:00:00,
251.26142773,308.04995118,250.8037318,271.54316393,797666.73551886,8.31,1560,2015-01-26 00:00:00,
271.87210048,274.76978060000005,249.44199329,262.92196827,417694.03037989,-3.17,1561,2015-01-27 00:00:00,
262.6737976,267.13487903,228.57144068,234.61435747,326382.97293213,-10.77,1562,2015-01-28 00:00:00,
234.63346333,239.34704925,220.89591394,232.32872889,409583.43355525,-0.97,1563,2015-01-29 00:00:00,
232.80456084,243.12209065,223.94541869,226.73755529,330598.30544589,-2.41,1564,2015-01-30 00:00:00,
226.56510565,233.64575938,214.86863275,216.40911103,304594.10433411,-4.56,1565,2015-01-31 00:00:00,
215.86659077,232.62281508,210.80508788,227.00714342,295303.80767216,4.9,1566,2015-02-01 00:00:00,
226.84871877,242.86550767,221.97748754,238.10744061,305510.35277595,4.89,1567,2015-02-02 00:00:00,
238.02128313,247.24271408,224.00889988,227.37694082,419116.1275774,-4.51,1568,2015-02-03 00:00:00,
227.31404074,230.06115163,220.03691592,227.05010343,259989.34649324,-0.14,1569,2015-02-04 00:00:00,
227.32569348,228.37171308,213.89769728,216.20568779,246399.37408064,-4.78,1570,2015-02-05 00:00:00,
216.22569929,225.98373141,216.05388641,222.73538849,305595.43659058,3.02,1571,2015-02-06 00:00:00,
222.75827861,231.02390967,220.7842075,227.9000471,264159.13046402,2.32,1572,2015-02-07 00:00:00,
227.54175869999997,229.28300983,219.79442071,222.52937109,217309.99302166,-2.36,1573,2015-02-08 00:00:00,
222.67051516,224.52529409,217.05306107,220.01498717,245529.75398537,-1.13,1574,2015-02-09 00:00:00,
220.09503116,222.29253446,214.73202152,219.94284643,209997.97696565,-0.03,1575,2015-02-10 00:00:00,
219.97555947,223.99057472,217.82467934,219.42248718,198572.38166021,-0.24,1576,2015-02-11 00:00:00,
219.27598628,222.59122735,216.91596018,221.37571397,163810.85727216,0.89,1577,2015-02-12 00:00:00,
221.19732383,240.83066895,219.47457773,235.62325657,393893.26422109,6.44,1578,2015-02-13 00:00:00,
235.71575594,261.00306178,235.59727393,257.73540564,409857.48210423,9.38,1579,2015-02-14 00:00:00,
257.79434247,267.37885674,227.41076259,234.84593848,561548.63846453,-8.88,1580,2015-02-15 00:00:00,
234.67158142,240.50719503,229.00206409999998,233.70811869,384706.40907707,-0.48,1581,2015-02-16 00:00:00,
233.50921969999996,246.23392981,232.07370213,243.05481958,343542.52208962,4.0,1582,2015-02-17 00:00:00,
243.26965158,244.50709179,231.62485356,236.09031158,280019.68703085,-2.87,1583,2015-02-18 00:00:00,
236.05738785,243.38676616,234.57490291,239.75123597,227248.88268632,1.55,1584,2015-02-19 00:00:00,
239.7313232,247.47412565,239.18337972,245.11960318,213460.95200207,2.24,1585,2015-02-20 00:00:00,
243.77174854,247.62135888,241.11126195,244.57938585,183169.05203999,-0.22,1586,2015-02-21 00:00:00,
243.85058127,247.03969271,233.68556472,235.99892206,218185.93955733,-3.51,1587,2015-02-22 00:00:00,
235.94915368,239.90950172,231.26086174,238.95216269999997,185898.54882815,1.25,1588,2015-02-23 00:00:00,
238.89591925,240.53291547,236.1208917,238.10010041,179540.39926898,-0.36,1589,2015-02-24 00:00:00,
238.90041665,240.40281907,234.33529975,237.32791207,181921.74486657,-0.32,1590,2015-02-25 00:00:00,
236.97503946,238.24587461,233.07103408,236.30753262,136788.53575799998,-0.43,1591,2015-02-26 00:00:00,
237.02927922,259.66708641,234.56626787,254.52435411,368721.80390987,7.71,1592,2015-02-27 00:00:00,
254.46213051,256.3022528,250.00918734,256.12567566,211071.99493879,0.63,1593,2015-02-28 00:00:00,
256.06549512,262.56879706,242.93460950000002,260.30070579,205324.12100838,1.63,1594,2015-03-01 00:00:00,
260.82691091,277.96075243,254.12099999999998,276.10295139,287483.18397029,6.07,1595,2015-03-02 00:00:00,
276.20196621,287.81545368,267.66152756,282.62536248,308243.25731525,2.36,1596,2015-03-03 00:00:00,
282.33155697,284.75778218,267.48841271,272.61775938,390782.29372737,-3.54,1597,2015-03-04 00:00:00,
272.70807708,281.20480469999995,264.19584093,276.21632707,299483.65915209,1.32,1598,2015-03-05 00:00:00,
276.22579325,278.25235822,269.60506883,272.41533698,287591.79543289,-1.38,1599,2015-03-06 00:00:00,
271.95921015,278.66388119,268.93696625,275.52224823,219393.83892956,1.14,1600,2015-03-07 00:00:00,
275.67991077,278.66631285,271.6238311,274.32995033,157233.63864437,-0.43,1601,2015-03-08 00:00:00,
274.09316082,292.56336555,273.3143738,289.68923153,353206.12190339,5.6,1602,2015-03-09 00:00:00,
289.69434698,301.09470492,288.84699915,292.43731415,378021.51965569,0.95,1603,2015-03-10 00:00:00,
292.25416419,298.45467588,290.40683149,296.58861539,244467.43155953,1.42,1604,2015-03-11 00:00:00,
296.55013759,297.71611929,292.16552391,295.370489,211161.24424536,-0.41,1605,2015-03-12 00:00:00,
294.64818872,295.18046679,285.11077735,285.11077735,258163.63107166,-3.47,1606,2015-03-13 00:00:00,
284.9444992,286.97534724,280.49801351,282.05006019,247289.05595196,-1.07,1607,2015-03-14 00:00:00,
282.37555748,287.10611827,279.93110893,286.56103327,167161.52770603,1.6,1608,2015-03-15 00:00:00,
286.33276478,294.58003335,285.55844049,291.78154505,205136.93098335,1.82,1609,2015-03-16 00:00:00,
291.59523253,293.31050069,284.38894345,286.36185758,170443.58790016,-1.86,1610,2015-03-17 00:00:00,
285.90622463,287.37794025,249.49714781,256.79581034,392947.15240367,-10.32,1611,2015-03-18 00:00:00,
256.60194377,265.14760536,247.41216614,261.38967227,464448.89649932,1.79,1612,2015-03-19 00:00:00,
261.30669161,265.69366624,257.26260973,262.02864817,178123.86953455,0.24,1613,2015-03-20 00:00:00,
262.18591821,262.61820126,254.96768853,260.06852659,196900.93980697,-0.75,1614,2015-03-21 00:00:00,
259.93023614,269.58749480000006,258.83694568,267.70956562,202348.53177688,2.94,1615,2015-03-22 00:00:00,
267.92350541,270.13432677,260.56427505,265.86702793,237637.51585812,-0.69,1616,2015-03-23 00:00:00,
266.03662075,267.28188237,241.86058556,244.98151447,353037.05470754,-7.86,1617,2015-03-24 00:00:00,
246.0622258,249.36452896,235.29774049,246.21682664,353598.50595606,0.5,1618,2015-03-25 00:00:00,
246.18843882,255.02523968,244.4154196,249.08837687,330450.33156931,1.17,1619,2015-03-26 00:00:00,
249.17946483,249.79018224,244.87001899999998,246.74375411,238394.18584422,-0.94,1620,2015-03-27 00:00:00,
246.72661956,255.30607073,246.6974793,253.32357069,183770.72920952,2.67,1621,2015-03-28 00:00:00,
253.10931006,253.43195184,239.92363091,243.10872465,236251.94841395,-4.03,1622,2015-03-29 00:00:00,
243.04169848,249.83703014,236.92777007,247.31460541,238573.73871605,1.73,1623,2015-03-30 00:00:00,
247.4382906,249.00261278,242.31001438,244.4722511,201843.68455852,-1.15,1624,2015-03-31 00:00:00,
244.29313823,248.64496338,239.84239296,247.81835819,193223.25524094,1.37,1625,2015-04-01 00:00:00,
247.73648703,254.80427799,244.90392484,253.42536669,236751.50047088,2.26,1626,2015-04-02 00:00:00,
253.32233782,257.40249985,250.87265537,255.14693056,215411.98109165,0.68,1627,2015-04-03 00:00:00,
255.17474495,256.45587928,249.71592168,254.23468197,150132.9051798,-0.36,1628,2015-04-04 00:00:00,
254.92358115,262.63441003,249.99116006,261.91896096,168713.90057339,3.02,1629,2015-04-05 00:00:00,
261.86591512,262.94419004,252.05866107,255.78652733,167851.03087099,-2.34,1630,2015-04-06 00:00:00,
255.87380431,257.00760123,250.39829493,254.13265819,203401.49322174,-0.65,1631,2015-04-07 00:00:00,
254.13356109,255.08807205,242.06835138,244.28866673,223152.15526962,-3.87,1632,2015-04-08 00:00:00,
244.53465183,246.56158604,237.73346066,243.71118479,199261.62764259,-0.24,1633,2015-04-09 00:00:00,
243.58745056,244.06105812,232.00928339,236.24743158,227301.16392784,-3.06,1634,2015-04-10 00:00:00,
236.00730980000003,240.375033,233.32245743,236.39373027,176014.20680924,0.06,1635,2015-04-11 00:00:00,
236.70233549,238.28404791,233.22775514,236.01440878,126050.75288023,-0.16,1636,2015-04-12 00:00:00,
236.15273428,237.64496433,220.72717618,224.10610117,207909.01025583,-5.05,1637,2015-04-13 00:00:00,
223.97052992,225.00878253,216.11802983,219.29795842,294112.37301166,-2.15,1638,2015-04-14 00:00:00,
218.83714097,224.68461087,217.93834197,224.35935565,171803.14278833,2.31,1639,2015-04-15 00:00:00,
224.51139386,230.39577615,224.22662018,229.03709456,212157.56643416,2.08,1640,2015-04-16 00:00:00,
229.27872734,229.72680551,221.26917984,223.19288055,259347.50191592,-2.55,1641,2015-04-17 00:00:00,
223.04615367,224.91042734,220.86190889,223.24092771,148560.26907511,0.02,1642,2015-04-18 00:00:00,
223.44695857,227.00759014,221.78177476,222.26828033,135073.97751492,-0.44,1643,2015-04-19 00:00:00,
222.42650319,226.45648441,220.10186082,224.68227208,142554.56563321,1.09,1644,2015-04-20 00:00:00,
224.88665059,235.97368954,223.33369488,235.73122515,172191.4176706,4.92,1645,2015-04-21 00:00:00,
235.57682764,238.73286088,233.26261744,235.62862371,143074.3709443,-0.04,1646,2015-04-22 00:00:00,
234.96979,237.56553626,231.73734399,236.57573288,118904.81149752,0.4,1647,2015-04-23 00:00:00,
236.23891479,237.13504985,229.89514009,231.31757448,147641.80569863,-2.22,1648,2015-04-24 00:00:00,
231.28214818,233.63193578,225.92814611,226.24210846,139896.38634991,-2.19,1649,2015-04-25 00:00:00,
226.85298955,227.85060671,214.55298617,218.00360959,224882.49013818,-3.64,1650,2015-04-26 00:00:00,
219.1206503,231.16363454,217.16408856,227.65229647,231836.55802782,4.43,1651,2015-04-27 00:00:00,
227.87090873,229.87953599,222.61639791,224.92501372,171988.56288810002,-1.2,1652,2015-04-28 00:00:00,
224.99141093,227.25934789,222.71746047,225.24408756,144188.84303547,0.14,1653,2015-04-29 00:00:00,
225.16873992,239.08893936,224.1253259,235.21089395,235010.76332852,4.42,1654,2015-04-30 00:00:00,
235.15424362,238.83770238,231.57598664,231.68649464,180166.70602309,-1.5,1655,2015-05-01 00:00:00,
231.7716161,236.01,231.7716161,234.27057425,159048.49869195,1.12,1656,2015-05-02 00:00:00,
234.14268741,243.71286944,233.33935999,240.43157808,178073.20282738,2.63,1657,2015-05-03 00:00:00,
240.36286662,242.92487198,237.27857711,238.59090627,196355.23444902,-0.77,1658,2015-05-04 00:00:00,
238.56219789,239.53331567,231.84085731,235.68047014,181503.31827498,-1.22,1659,2015-05-05 00:00:00,
236.42323118,236.90150092,228.83410823,229.85729634,194007.431579,-2.47,1660,2015-05-06 00:00:00,
229.57425743,239.64743493,228.10956438,237.80874829,172014.59959202,3.46,1661,2015-05-07 00:00:00,
237.69691062,247.20470773,236.27846979,244.15576119,165887.00982592,2.67,1662,2015-05-08 00:00:00,
244.17156438,248.73251882,239.12219574,241.96708918,156510.21179949,-0.9,1663,2015-05-09 00:00:00,
242.09781667,244.82817616,238.78322999,240.5782035,128373.76494702,-0.57,1664,2015-05-10 00:00:00,
240.5661079,245.09526337,239.02655223,242.88518853,148687.51184583,0.96,1665,2015-05-11 00:00:00,
242.94212904,244.04282999,239.85030116,242.38790047,134185.43891199998,-0.2,1666,2015-05-12 00:00:00,
242.26246701,244.69867367,234.87291927,235.9201545,143278.23928900002,-2.67,1667,2015-05-13 00:00:00,
235.99407044,238.00256235,232.67585113,237.17815290000001,126532.33881472,0.53,1668,2015-05-14 00:00:00,
237.04567455,238.81912418,235.76701839999998,237.63411544,68572.27630605,0.19,1669,2015-05-15 00:00:00,
237.58419949,237.73229076,234.85811301,236.00019550000002,44083.24776587,-0.69,1670,2015-05-16 00:00:00,
236.08546722,237.95783423,235.54824138,236.49423572,43566.14348561,0.21,1671,2015-05-17 00:00:00,
236.45053453,237.14615221,231.45488802,233.87112642,68713.54130784,-1.11,1672,2015-05-18 00:00:00,
233.50479872,234.767588,231.40820159,232.56061359999998,54055.47416316,-0.56,1673,2015-05-19 00:00:00,
232.18025969,235.31606323,231.40820316,234.20282191,60700.34667309,0.71,1674,2015-05-20 00:00:00,
234.27593038,236.77969006,233.38419702,236.12694828,57182.91073478,0.82,1675,2015-05-21 00:00:00,
235.6938186,241.75660295,234.57503738,240.66023857,101884.38456104,1.92,1676,2015-05-22 00:00:00,
240.90665049,242.91627791,238.06927654,238.81476510000002,56040.1574913,-0.77,1677,2015-05-23 00:00:00,
238.96581013,243.10905165,238.01,241.54928752,38686.82036188,1.15,1678,2015-05-24 00:00:00,
241.77788153,242.58130436,235.84745985,238.11319347,51177.18514009,-1.42,1679,2015-05-25 00:00:00,
237.83525765,239.88042375,235.9632167,237.50538232,59706.3723446,-0.26,1680,2015-05-26 00:00:00,
237.50593807,240.47286471,235.64628451,237.42680082,63690.46836579,-0.03,1681,2015-05-27 00:00:00,
237.18628832,239.95112149,235.57947445,238.17354488,47988.466066,0.31,1682,2015-05-28 00:00:00,
238.28367959,239.44342902,235.47490598,238.44924054,56266.15302529,0.12,1683,2015-05-29 00:00:00,
237.86870730000004,239.04268448,231.50349729,234.23285357,58204.96301068,-1.77,1684,2015-05-30 00:00:00,
234.23068789,234.62377742,228.55248131,231.55720091,57657.53615357,-1.14,1685,2015-05-31 00:00:00,
229.99873738,233.51051089,221.22472846,223.74024135,112688.59829262,-3.38,1686,2015-06-01 00:00:00,
223.11126965,227.17625792,221.59985299,225.69028662,85050.86128023,0.87,1687,2015-06-02 00:00:00,
226.14400142,228.34604993,222.90978081,225.67272090000003,74570.83342624,-0.01,1688,2015-06-03 00:00:00,
225.88623762,227.92546667,223.36039515,224.74399577,62164.21827686,-0.41,1689,2015-06-04 00:00:00,
225.07929005,226.979,222.70470052,224.53,70067.79448262,-0.1,1690,2015-06-05 00:00:00,
224.75851819,227.26591674,223.76675195,225.83900844,41916.50163993,0.58,1691,2015-06-06 00:00:00,
225.60005506,226.84688994,222.12396809999998,223.21040572,55245.49829882,-1.16,1692,2015-06-07 00:00:00,
223.24561202,229.96024901,222.74285346,228.71684168,95785.75383337,2.47,1693,2015-06-08 00:00:00,
228.77942873,231.4108754,227.49,229.22052594,77286.52011609,0.22,1694,2015-06-09 00:00:00,
229.15861123,230.09474161,227.77381075,228.81536290000003,63788.38857008,-0.18,1695,2015-06-10 00:00:00,
228.51365299999998,230.69456906,228.14156036,229.87648077,61432.92793503,0.46,1696,2015-06-11 00:00:00,
229.88012481,231.59467934,229.11303699,229.93129818,64795.4075035,0.02,1697,2015-06-12 00:00:00,
229.97645453,233.23730344,228.64692125,232.66584080000004,59443.043733599996,1.19,1698,2015-06-13 00:00:00,
232.74339543,235.82886243,231.73,234.11442606,59527.16367337,0.62,1699,2015-06-14 00:00:00,
233.68907645,238.70340069,233.45143639,237.33169205,87669.00891402,1.37,1700,2015-06-15 00:00:00,
237.31124084,253.94230237,235.50553072,252.30091549,149506.59783514,6.31,1701,2015-06-16 00:00:00,
252.53205292,259.18716958,246.52974668,250.38783543,150250.9542615,-0.76,1702,2015-06-17 00:00:00,
249.68826424,253.78100414,243.85977236,249.01789074,101964.57150091,-0.55,1703,2015-06-18 00:00:00,
249.80518633,252.26910159999997,243.79518093,245.21739351,86367.05388323,-1.53,1704,2015-06-19 00:00:00,
244.48453447,247.05767653,239.62082339,245.22803254,77770.97071002,0.0,1705,2015-06-20 00:00:00,
245.56374587,246.84536794,240.94,244.37352992,38096.14168136,-0.35,1706,2015-06-21 00:00:00,
244.58123664,248.9947094,243.1279713,246.95917506,62624.51570967,1.06,1707,2015-06-22 00:00:00,
247.05196991,248.44159515,242.79745595,244.15796545,53022.00240957,-1.13,1708,2015-06-23 00:00:00,
244.19834419999998,245.30304814,239.4,240.16912233,62801.46327351,-1.63,1709,2015-06-24 00:00:00,
239.87886073,243.81780036,238.99,242.59699396,46288.44395987,1.01,1710,2015-06-25 00:00:00,
242.57078315,243.42327889,239.8,241.39,45584.02760543,-0.5,1711,2015-06-26 00:00:00,
242.88206546,252.52164399,241.17,251.81434635,70470.08588836,4.32,1712,2015-06-27 00:00:00,
251.71941817,252.41419954,247.06013743,248.81392697,49077.26925006,-1.19,1713,2015-06-28 00:00:00,
248.55789652,257.92990256,248.13839017,257.00829829,104271.60952482,3.29,1714,2015-06-29 00:00:00,
257.03001263,268.57142633,255.14402,263.23080575,134659.23334788,2.42,1715,2015-06-30 00:00:00,
263.40837579,265.35881809,254.34026564,258.73818655,82142.99150577,-1.71,1716,2015-07-01 00:00:00,
258.63631059,262.19188938,253.25926526,254.60144285,71381.48362907,-1.6,1717,2015-07-02 00:00:00,
254.31834748,256.84022023,252.04249422,255.53744229,60459.49720761,0.37,1718,2015-07-03 00:00:00,
255.96780736,261.21302453,252.42299190000003,260.00724879,54959.13894116,1.75,1719,2015-07-04 00:00:00,
260.09978921,274.40178188,257.86404512,271.73537524,152517.26049363,4.51,1720,2015-07-05 00:00:00,
271.54026982,278.00038254,267.24197666,269.34572114,152537.56191985,-0.88,1721,2015-07-06 00:00:00,
269.47474276,273.01489494,262.28467483,265.56550156,84863.01178444,-1.4,1722,2015-07-07 00:00:00,
266.07881985,273.92226074,262.651,271.28067842,108490.65939616,2.15,1723,2015-07-08 00:00:00,
270.89482825,273.83012889,265.85984659,269.26404665,97403.13401435,-0.74,1724,2015-07-09 00:00:00,
269.14747189,299.99438614,265.116,285.1836917,260072.49179111,5.91,1725,2015-07-10 00:00:00,
286.01278129,301.97883998,282.86418352,294.26398864,114933.43654156,3.18,1726,2015-07-11 00:00:00,
295.84022519999996,317.05956169,291.46021655,310.89864694,147370.63720805,5.65,1727,2015-07-12 00:00:00,
310.92818509,316.48509484,275.48337487,293.47877306,185698.06850334,-5.6,1728,2015-07-13 00:00:00,
291.83574294,296.96846062,282.49982753,287.30660697,80043.34854179,-2.1,1729,2015-07-14 00:00:00,
287.38529202,294.22326545,283.68066328,284.98878958,76030.39502224,-0.81,1730,2015-07-15 00:00:00,
284.95738382,291.98616179,273.40989476,278.19026030000003,145661.47949963,-2.39,1731,2015-07-16 00:00:00,
278.15603267,280.80146803,270.79720326,279.3486601,83420.48618297,0.42,1732,2015-07-17 00:00:00,
279.16724001,282.65877322,270.19403394,272.439348,68288.30390008,-2.47,1733,2015-07-18 00:00:00,
276.74,278.22266848,266.04835331,274.09686317,42452.60537132,0.61,1734,2015-07-19 00:00:00,
272.88102557,279.82910002,269.48642939,279.82910002,61708.65922754,2.09,1735,2015-07-20 00:00:00,
279.33064259,281.27671671,274.83471013,275.33994556,62942.70553577,-1.6,1736,2015-07-21 00:00:00,
275.45091546,277.81,271.50722325,276.86879543,54973.97173082,0.56,1737,2015-07-22 00:00:00,
276.82034957,278.98711668,272.3,275.59134235,249878.54163271,-0.46,1738,2015-07-23 00:00:00,
275.24799968,289.19076201,273.56873435,288.07779685,111365.84108611,4.53,1739,2015-07-24 00:00:00,
288.01510635,291.64374631,284.98696232,288.60725,54754.37005281,0.18,1740,2015-07-25 00:00:00,
288.59809658,293.99426283,283.894,291.89861274,250624.09337836,1.14,1741,2015-07-26 00:00:00,
292.10827965,298.06898846,285.62243203,293.89891592,102334.73299792,0.69,1742,2015-07-27 00:00:00,
293.56362287,297.239688,291.16713250000004,295.12600853,69175.62705583,0.42,1743,2015-07-28 00:00:00,
294.4670397,295.1858012,285.991,289.31460213,67244.94093763,-1.97,1744,2015-07-29 00:00:00,
289.28702439,290.68523997,284.21119408,287.37939746,54937.10671203,-0.67,1745,2015-07-30 00:00:00,
287.63598858,289.54585292,280.216,284.39970114,65888.58689275,-1.04,1746,2015-07-31 00:00:00,
284.11892195,285.03512807,276.00140826,279.78849439,54641.75595101,-1.62,1747,2015-08-01 00:00:00,
279.01540617,282.60021735,274.86073859,282.03292689,49006.0969549,0.8,1748,2015-08-02 00:00:00,
280.18284739,285.47769455,277.46424219,281.03741492,56745.04359783,-0.35,1749,2015-08-03 00:00:00,
280.52210987,286.27733374,279.41628428,284.89200085,55434.10100599,1.37,1750,2015-08-04 00:00:00,
284.73095465,285.97305557,278.267,282.01752641,47502.34813521,-1.01,1751,2015-08-05 00:00:00,
282.10409655,282.33964992,275.084,278.75051631,46915.41093633,-1.16,1752,2015-08-06 00:00:00,
278.7384039,280.80373639999993,273.87963182,280.35956336,54909.65147725,0.58,1753,2015-08-07 00:00:00,
279.56606878,280.41277508,258.18768396,260.02083106,97162.31579212,-7.25,1754,2015-08-08 00:00:00,
260.08205793,267.85949643,257.75697234,264.78475886,65696.22211601,1.83,1755,2015-08-09 00:00:00,
265.83416236,267.14952343,259.95772101,263.26869438,58664.29479482,-0.57,1756,2015-08-10 00:00:00,
263.83851846,271.24685426,261.53988905,271.21757535,65428.70142896,3.02,1757,2015-08-11 00:00:00,
270.45445189,271.24728895,263.35044719,265.71769658,73725.58594023,-2.03,1758,2015-08-12 00:00:00,
265.60463544,266.75711397,259.83490985,261.6275254,67362.12300674,-1.54,1759,2015-08-13 00:00:00,
263.09644535,267.83612908,258.8924995,265.11502755,65148.42631374,1.33,1760,2015-08-14 00:00:00,
265.09783304,266.78807372,259.14468604,261.29193999,49188.34807272,-1.44,1761,2015-08-15 00:00:00,
261.20542326,262.54706016,255.27258597,258.13557076,85951.3087339,-1.21,1762,2015-08-16 00:00:00,
257.90572023,260.93307934,255.64490314,256.86931137,60057.83973147,-0.49,1763,2015-08-17 00:00:00,
258.00244999,258.00244999,198.72031646,206.35083798,169054.98173954,-19.67,1764,2015-08-18 00:00:00,
204.77401946,237.21706919999997,204.77401946,226.20589276,225947.2059698,9.62,1765,2015-08-19 00:00:00,
228.30349797,237.42872166,226.04247285,234.73038628,113651.97792907,3.77,1766,2015-08-20 00:00:00,
235.10033327,236.67732183,230.85640052,232.1861735,74850.65987621,-1.08,1767,2015-08-21 00:00:00,
232.09510851,235.33957077,221.80590406,230.27687813,100922.83699336,-0.82,1768,2015-08-22 00:00:00,
230.16986867,233.27867785,224.06939157,228.24189031,74422.48735043,-0.88,1769,2015-08-23 00:00:00,
228.29976407,228.54546899,209.83488926,210.079367,242153.61395004,-7.96,1770,2015-08-24 00:00:00,
210.32905186,226.86710902,198.37800893,221.86702896,251394.05713567,5.61,1771,2015-08-25 00:00:00,
221.92370128,231.22926538,219.26339774,225.64881380000003,130547.64223226,1.7,1772,2015-08-26 00:00:00,
225.73742342,228.83717693,220.74455834,223.81930504,77423.35351011,-0.81,1773,2015-08-27 00:00:00,
224.13776194,235.51789461,218.61721684,231.6568245,115458.87927539999,3.5,1774,2015-08-28 00:00:00,
230.27003478,233.53324323,225.64699205,230.3587119,60049.83819983,-0.56,1775,2015-08-29 00:00:00,
230.46572584,232.78130821,225.2322289,228.97973339,63702.8761595,-0.6,1776,2015-08-30 00:00:00,
228.74994335,232.44191503,225.00476966,229.83702748,75307.46955007,0.37,1777,2015-08-31 00:00:00,
230.28094298,231.84780799,225.15588794,228.0193844,79267.73616406,-0.79,1778,2015-09-01 00:00:00,
227.63197787,230.89648797,224.19024269999997,228.80628459,72620.94515681,0.35,1779,2015-09-02 00:00:00,
228.93936534,230.43963893,224.54801143,226.80653142,65975.26309564,-0.87,1780,2015-09-03 00:00:00,
226.46320336,231.76386859,225.52491513,231.07247124,73164.58273881,1.88,1781,2015-09-04 00:00:00,
230.88004656,237.05902119,225.301,232.31383832,70243.22572461,0.54,1782,2015-09-05 00:00:00,
234.64096853,244.01302545,231.82974377,239.61264619,96307.69330498,3.14,1783,2015-09-06 00:00:00,
